Order Date,Order Quantity,Sales ID,Sales,Product Name,Product Sub-Category,Product Category,Discount,Unit Price,Product Base Margin,Profit,Product ID,Advertising Expenditure,Sales Representative,Product Review Rating,Customer ID,Customer Name,Customer Segment,Email ID,Address,Region,Region ID
8/8/2011,20,333,632.632,Home/Office Personal File Carts,Storage & Organization,Office Supplies,0.09,34.76,0.6,354.552,OF_114,1.738,2,5,CS-12400,Christopher Schild,Home Office,christopher_schild@example.com,"Tampa, Florida",South,1
2/21/2010,11,334,30.096,Avery 507,Labels,Office Supplies,0.05,2.88,0.39,10.7712,OF_115,0.144,1,5,CS-12400,Christopher Schild,Corporate,christopher_schild@example.com,"Tampa, Florida",South,1
6/20/2011,26,335,3869.447625,i470,Telephones and Communication,Technology,0,205.99,0.56,2999.2144,TE_48,30.8985,1,3,CS-12400,Christopher Schild,Corporate,christopher_schild@example.com,"Tampa, Florida",South,1
9/4/2009,8,336,39.744,3M Organizer Strips,Binders and Binder Accessories,Office Supplies,0.08,5.4,0.37,12.528,OF_116,0.27,1,3,CS-12400,Christopher Schild,Corporate,christopher_schild@example.com,"Tampa, Florida",South,1
9/4/2009,10,337,76.986,"Imation 3.5 IBM Diskettes, 10/Box",Computer Peripherals,Technology,0.09,8.46,0.79,59.22,TE_49,1.269,1,5,DB-13120,David Bremer,Corporate,david_bremer@example.com,"Santa Clara, California",West,2
9/4/2009,22,338,260.3524,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,Furniture,0.21,14.98,0.39,59.3208,FU_50,1.498,4,5,KL-16645,Ken Lonsdale,Corporate,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
9/4/2009,48,339,3869.447625,300 Series Non-Flip,Telephones and Communication,Technology,0.04,155.99,0.6,4193.0112,TE_50,23.3985,1,5,KL-16645,Ken Lonsdale,Corporate,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
6/21/2009,1,340,24.8724,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,Furniture,0.02,25.38,0.5,12.1824,FU_51,2.538,2,4,KL-16645,Ken Lonsdale,Home Office,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
2/8/2012,48,341,521.2944,Micro Innovations 104 Keyboard,Computer Peripherals,Technology,0.01,10.97,0.64,331.7328,TE_51,1.6455,3,4,KL-16645,Ken Lonsdale,Consumer,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
3/11/2009,11,342,1033.8966,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,Technology,0.06,99.99,0.52,505.9494,TE_52,14.9985,2,1,KL-16645,Ken Lonsdale,Home Office,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
3/11/2009,18,343,3477.06,Fellowes Staxonsteel® Drawer Files,Storage & Organization,Office Supplies,0,193.17,0.71,2468.7126,OF_117,9.6585,1,5,KL-16645,Ken Lonsdale,Home Office,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
3/11/2009,44,344,849.6752,Accessory39,Telephones and Communication,Technology,0.08,20.99,0.81,674.1988,TE_39,3.1485,2,4,KL-16645,Ken Lonsdale,Home Office,ken_lonsdale@example.com,"Chicago, Illinois",Central,3
6/4/2011,3,345,58.7706,Telescoping Adjustable Floor Lamp,Office Furnishings,Furniture,0.02,19.99,0.6,34.7826,FU_52,1.999,3,1,DW-13480,Dianna Wilson,Small Business,dianna_wilson@example.com,"Lakeville, Minnesota",Central,3
3/2/2012,37,346,3869.447625,Canon MP41DH Printing Calculator,Office Machines,Technology,0,150.98,0.38,2122.7788,TE_53,22.647,3,5,DW-13480,Dianna Wilson,Corporate,dianna_wilson@example.com,"Lakeville, Minnesota",Central,3
8/12/2011,48,347,3869.447625,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,Office Supplies,0.03,370.98,0.65,11040.3648,OF_118,18.549,1,3,DW-13480,Dianna Wilson,Corporate,dianna_wilson@example.com,"Lakeville, Minnesota",Central,3
8/12/2011,16,348,2879.84,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Telephones and Communication,Technology,0,179.99,0.57,1641.5088,TE_54,26.9985,2,1,DW-13480,Dianna Wilson,Corporate,dianna_wilson@example.com,"Lakeville, Minnesota",Central,3
9/1/2009,32,349,194.112,"Memo Book, 100 Message Capacity, 5 3/8 x 11",Paper,Office Supplies,0.1,6.74,0.35,53.92,OF_119,0.337,1,5,DW-13480,Dianna Wilson,Consumer,dianna_wilson@example.com,"Lakeville, Minnesota",Central,3
1/26/2010,32,350,313.632,Belkin 6 Outlet Metallic Surge Strip,Appliances,Office Supplies,0.1,10.89,0.59,170.7552,OF_120,0.5445,2,3,LH-17155,Logan Haushalter,Small Business,logan_haushalter@example.com,"San Francisco, California",West,2
1/26/2010,19,351,121.8888,Xerox 21,Paper,Office Supplies,0.01,6.48,0.37,44.3232,OF_121,0.324,2,4,KC-16540,Kelly Collister,Small Business,kelly_collister@example.com,"San Diego, California",West,2
9/2/2011,1,352,219.5004,GBC DocuBind TL200 Manual Binding Machine,Binders and Binder Accessories,Office Supplies,0.02,223.98,0.38,80.6328,OF_122,11.199,1,5,KC-16540,Kelly Collister,Corporate,kelly_collister@example.com,"San Diego, California",West,2
9/2/2011,34,353,3869.447625,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,Furniture,0.07,140.98,0.77,3355.324,FU_53,14.098,2,5,DL-13315,Delfina Latchford,Corporate,delfina_latchford@example.com,"New York City, New York",East,4
2/7/2012,1,354,50.0136,Xerox 1940,Paper,Office Supplies,0.09,54.96,0.36,14.8392,OF_123,2.748,2,3,DL-13315,Delfina Latchford,Corporate,delfina_latchford@example.com,"New York City, New York",East,4
2/7/2012,47,355,55.0746,Bagged Rubber Bands,Rubber Bands,Office Supplies,0.07,1.26,0.81,43.8228,OF_124,0.063,2,4,DR-12880,Dan Reichenbach,Corporate,dan_reichenbach@example.com,"Chicago, Illinois",Central,3
3/19/2011,31,356,140.4858,Xerox 1897,Paper,Office Supplies,0.09,4.98,0.36,41.6826,OF_125,0.249,1,4,DR-12880,Dan Reichenbach,Corporate,dan_reichenbach@example.com,"Chicago, Illinois",Central,3
5/8/2011,19,357,349.9857,Poly Designer Cover & Back,Binders and Binder Accessories,Office Supplies,0.03,18.99,0.37,122.6754,OF_126,0.9495,2,4,DR-12880,Dan Reichenbach,Home Office,dan_reichenbach@example.com,"Chicago, Illinois",Central,3
9/25/2009,37,358,1596.1356,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,Office Supplies,0.08,46.89,0.46,659.2734,OF_127,2.3445,1,3,DR-12880,Dan Reichenbach,Corporate,dan_reichenbach@example.com,"Chicago, Illinois",Central,3
9/25/2009,40,359,493.24,"Acme® 8"" Straight Scissors","Scissors, Rulers and Trimmers",Office Supplies,0.05,12.98,0.6,285.56,OF_128,0.649,1,5,CC-12670,Craig Carreira,Corporate,craig_carreira@example.com,"New York City, New York",East,4
7/9/2012,2,360,20.729,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,Office Supplies,0.05,10.91,0.38,7.2006,OF_129,0.5455,2,4,CC-12670,Craig Carreira,Corporate,craig_carreira@example.com,"New York City, New York",East,4
1/14/2010,31,361,152.8362,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,Office Supplies,0.01,4.98,0.36,54.033,OF_39,0.249,2,4,CC-12670,Craig Carreira,Corporate,craig_carreira@example.com,"New York City, New York",East,4
8/26/2009,2,362,765.2192,Deluxe Rollaway Locking File with Drawer,Storage & Organization,Office Supplies,0.08,415.88,0.57,407.5624,OF_130,20.794,2,5,Dl-13600,Dorris liebe,Corporate,dorris_liebe@example.com,"Pasadena, Texas",Central,3
10/8/2009,15,363,890.865,252,Telephones and Communication,Technology,0.1,65.99,0.55,445.4325,TE_55,9.8985,3,1,SB-20290,Sean Braxton,Consumer,sean_braxton@example.com,"Houston, Texas",Central,3
11/10/2011,35,364,3856.6675,6160,Telephones and Communication,Technology,0.05,115.99,0.57,2111.018,TE_10,17.3985,1,1,SB-20290,Sean Braxton,Corporate,sean_braxton@example.com,"Houston, Texas",Central,3
4/15/2012,10,365,46.184,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,Technology,0.08,5.02,0.79,35.642,TE_56,0.753,1,2,RC-19825,Roy Collins,Small Business,roy_collins@example.com,"Chicago, Illinois",Central,3
1/2/2012,10,366,188.48,Prismacolor Color Pencil Set,Pens & Art Supplies,Office Supplies,0.05,19.84,0.44,77.376,OF_58,0.992,1,3,AH-10210,Alan Hwang,Corporate,alan_hwang@example.com,"Brentwood, California",West,2
3/8/2011,40,367,267.3,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,Office Supplies,0.01,6.75,0.35,91.8,OF_131,0.3375,2,5,CB-12535,Claudia Bergmann,Small Business,claudia_bergmann@example.com,"Chapel Hill, North Carolina",South,1
7/2/2009,50,368,258.3,Binder Posts,Binders and Binder Accessories,Office Supplies,0.1,5.74,0.39,83.23,OF_132,0.287,2,3,PG-18895,Paul Gonzalez,Consumer,paul_gonzalez@example.com,"Morristown, New Jersey",East,4
7/2/2009,49,369,3869.447625,Epson LQ-570e Dot Matrix Printer,Office Machines,Technology,0.09,270.97,0.56,6240.4391,TE_57,40.6455,2,5,CA-12310,Christine Abelman,Consumer,christine_abelman@example.com,"Cincinnati, Ohio",East,4
4/15/2011,22,370,3869.447625,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,Furniture,0.01,260.98,0.59,3330.1048,FU_54,26.098,4,4,CA-12310,Christine Abelman,Home Office,christine_abelman@example.com,"Cincinnati, Ohio",East,4
11/25/2011,49,371,3869.447625,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,Office Supplies,0.05,387.99,0.38,6273.7983,OF_133,19.3995,2,5,KH-16690,Kristen Hastings,Small Business,kristen_hastings@example.com,"San Francisco, California",West,2
11/25/2011,48,372,3869.447625,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,Furniture,0,160.98,0.72,5563.4688,FU_55,16.098,4,5,HA-14920,Helen Andreada,Small Business,helen_andreada@example.com,"San Francisco, California",West,2
4/25/2012,11,373,32.8636,Avery 481,Labels,Office Supplies,0.03,3.08,0.37,11.5192,OF_134,0.154,2,5,HA-14920,Helen Andreada,Small Business,helen_andreada@example.com,"San Francisco, California",West,2
3/26/2011,35,374,3869.447625,Sharp AL-1530CS Digital Copier,Copiers and Fax,Technology,0.08,499.99,0.36,4899.902,TE_21,74.9985,1,3,HA-14920,Helen Andreada,Corporate,helen_andreada@example.com,"San Francisco, California",West,2
3/26/2011,44,375,3869.447625,"SAFCO Commercial Wire Shelving, Black",Storage & Organization,Office Supplies,0.05,138.14,0.658618132,3796.120065,OF_07,6.907,2,5,BB-10990,Barry Blumstein,Corporate,barry_blumstein@example.com,"Inglewood, California",West,2
7/14/2010,17,376,691.5906,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders and Binder Accessories,Office Supplies,0.03,41.94,0.35,228.1536,OF_135,2.097,2,3,BB-10990,Barry Blumstein,Corporate,barry_blumstein@example.com,"Inglewood, California",West,2
7/14/2010,45,377,325.6605,Self-Adhesive Address Labels for Typewriters by Universal,Labels,Office Supplies,0.01,7.31,0.38,121.7115,OF_21,0.3655,2,4,AG-10495,Andrew Gjertsen,Corporate,andrew_gjertsen@example.com,"Philadelphia, Pennsylvania",East,4
10/23/2010,36,378,2233.1016,StarTAC Series,Telephones and Communication,Technology,0.06,65.99,0.55,1164.0636,TE_58,9.8985,1,3,AG-10495,Andrew Gjertsen,Small Business,andrew_gjertsen@example.com,"Philadelphia, Pennsylvania",East,4
8/24/2009,27,379,200.0916,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,Office Supplies,0.03,7.64,0.36,68.0724,OF_136,0.382,2,5,AG-10495,Andrew Gjertsen,Corporate,andrew_gjertsen@example.com,"Philadelphia, Pennsylvania",East,4
6/9/2011,6,380,231.0708,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,Furniture,0.06,40.97,0.57,125.3682,FU_43,4.097,3,3,AG-10495,Andrew Gjertsen,Home Office,andrew_gjertsen@example.com,"Philadelphia, Pennsylvania",East,4
11/23/2012,21,381,3869.447625,Global Comet Stacking Armless Chair,Chairs & Chairmats,Furniture,0,299.05,0.57,3579.6285,FU_56,29.905,3,4,SC-20725,Steven Cartwright,Corporate,steven_cartwright@example.com,"Houston, Texas",Central,3
11/23/2012,3,382,787.671,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Chairs & Chairmats,Furniture,0.1,291.73,0.56,402.5874,FU_57,29.173,2,1,SC-20725,Steven Cartwright,Corporate,steven_cartwright@example.com,"Houston, Texas",Central,3
11/23/2012,5,383,147.537,"Fellowes Internet Keyboard, Platinum",Computer Peripherals,Technology,0.03,30.42,0.74,107.991,TE_59,4.563,1,2,JO-15280,Jas O'Carroll,Corporate,jas_o'carroll@example.com,"Los Angeles, California",West,2
5/1/2009,2,384,773.5368,Deluxe Rollaway Locking File with Drawer,Storage & Organization,Office Supplies,0.07,415.88,0.57,415.88,OF_130,20.794,1,4,TB-21520,Tracy Blumstein,Corporate,tracy_blumstein@example.com,"Portland, Oregon",West,2
5/11/2012,4,385,76.5696,Luxo Economy Swing Arm Lamp,Office Furnishings,Furniture,0.04,19.94,0.57,42.2728,FU_58,1.994,3,1,TB-21520,Tracy Blumstein,Corporate,tracy_blumstein@example.com,"Portland, Oregon",West,2
5/11/2012,31,386,103.8128,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",Office Supplies,0.09,3.68,0.83,84.4192,OF_85,0.184,2,4,TB-21520,Tracy Blumstein,Corporate,tracy_blumstein@example.com,"Portland, Oregon",West,2
10/15/2010,26,387,298.7712,Staples 6 Outlet Surge,Appliances,Office Supplies,0.04,11.97,0.58,168.0588,OF_94,0.5985,2,2,AH-10195,Alan Haines,Small Business,alan_haines@example.com,"Tamarac, Florida",South,1
10/15/2010,34,388,920.1556,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,Office Supplies,0.09,29.74,0.7,616.8076,OF_137,1.487,2,5,AH-10195,Alan Haines,Small Business,alan_haines@example.com,"Tamarac, Florida",South,1
10/15/2010,23,389,2129.0433,Fellowes Stor/Drawer® Steel Plus Storage Drawers,Storage & Organization,Office Supplies,0.03,95.43,0.79,1668.1164,OF_138,4.7715,2,5,AH-10195,Alan Haines,Small Business,alan_haines@example.com,"Tamarac, Florida",South,1
7/23/2011,12,390,3463.488,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,Office Supplies,0.04,300.65,0.52,1731.744,OF_139,15.0325,1,2,NZ-18565,Nick Zandusky,Home Office,nick_zandusky@example.com,"Columbus, Ohio",East,4
7/23/2011,42,391,1746.1416,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Computer Peripherals,Technology,0.08,45.19,0.55,892.0506,TE_60,6.7785,2,2,NZ-18565,Nick Zandusky,Home Office,nick_zandusky@example.com,"Columbus, Ohio",East,4
7/11/2011,14,392,391.4316,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,Office Supplies,0.02,28.53,0.38,143.7912,OF_140,1.4265,1,4,NZ-18565,Nick Zandusky,Corporate,nick_zandusky@example.com,"Columbus, Ohio",East,4
9/16/2012,15,393,83.496,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper,Office Supplies,0.02,5.68,0.39,31.524,OF_141,0.284,1,3,NZ-18565,Nick Zandusky,Corporate,nick_zandusky@example.com,"Columbus, Ohio",East,4
9/16/2012,28,394,416.9088,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,Office Supplies,0.04,15.51,0.59,238.854,OF_142,0.7755,2,5,KL-16555,Kelly Lampkin,Corporate,kelly_lampkin@example.com,"Colorado Springs, Colorado",West,2
1/16/2009,46,395,240.534,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,Office Supplies,0.1,5.81,0.39,77.5054,OF_65,0.2905,1,4,KL-16555,Kelly Lampkin,Corporate,kelly_lampkin@example.com,"Colorado Springs, Colorado",West,2
1/16/2009,41,396,71.9837,Assorted Color Push Pins,Rubber Bands,Office Supplies,0.03,1.81,0.52,36.3629,OF_143,0.0905,2,5,KL-16555,Kelly Lampkin,Corporate,kelly_lampkin@example.com,"Colorado Springs, Colorado",West,2
10/20/2010,4,397,24.048,HP Office Paper (20Lb. and 87 Bright),Paper,Office Supplies,0.1,6.68,0.37,7.2144,OF_144,0.334,2,3,KL-16555,Kelly Lampkin,Small Business,kelly_lampkin@example.com,"Colorado Springs, Colorado",West,2
10/20/2010,27,398,103.9878,Staples Vinyl Coated Paper Clips,Rubber Bands,Office Supplies,0.02,3.93,0.39,39.2607,OF_145,0.1965,2,5,KL-16555,Kelly Lampkin,Small Business,kelly_lampkin@example.com,"Colorado Springs, Colorado",West,2
8/30/2010,8,399,1183.6832,Canon MP41DH Printing Calculator,Office Machines,Technology,0.02,150.98,0.38,434.8224,TE_53,22.647,2,3,JD-15895,Jonathan Doherty,Corporate,jonathan_doherty@example.com,"Belleville, New Jersey",East,4
8/30/2010,15,400,26.4,Newell 310,Pens & Art Supplies,Office Supplies,0,1.76,0.56,14.784,OF_146,0.088,1,3,JD-15895,Jonathan Doherty,Corporate,jonathan_doherty@example.com,"Belleville, New Jersey",East,4
5/7/2010,19,401,3347.8038,Kensington 7 Outlet MasterPiece Power Center,Appliances,Office Supplies,0.01,177.98,0.56,1859.891,OF_147,8.899,1,2,JD-15895,Jonathan Doherty,Corporate,jonathan_doherty@example.com,"Belleville, New Jersey",East,4
6/21/2011,8,402,158.6816,"DAX Metal Frame, Desktop, Stepped-Edge",Office Furnishings,Furniture,0.02,20.24,0.46,71.2448,FU_59,2.024,3,2,JD-15895,Jonathan Doherty,Home Office,jonathan_doherty@example.com,"Belleville, New Jersey",East,4
11/24/2010,41,403,3869.447625,Bush Mission Pointe Library,Bookcases,Furniture,0.08,150.98,0.65,3528.4026,FU_49,15.098,4,5,JD-15895,Jonathan Doherty,Corporate,jonathan_doherty@example.com,"Belleville, New Jersey",East,4
4/27/2012,3,404,62.3403,Accessory21,Telephones and Communication,Technology,0.01,20.99,0.37,22.6692,TE_33,3.1485,2,4,JH-15910,Jonathan Howell,Corporate,jonathan_howell@example.com,"Chicago, Illinois",Central,3
8/28/2012,24,405,1567.9224,8860,Telephones and Communication,Technology,0.01,65.99,0.56,871.068,TE_61,9.8985,2,2,AS-10225,Alan Schoenberger,Corporate,alan_schoenberger@example.com,"New York City, New York",East,4
7/31/2011,20,406,97.384,Array® Memo Cubes,Paper,Office Supplies,0.06,5.18,0.36,31.08,OF_148,0.259,1,4,KB-16600,Ken Brennan,Corporate,ken_brennan@example.com,"Taylor, Michigan",Central,3
7/31/2011,19,407,314.4576,"Fiskars 8"" Scissors, 2/Pack","Scissors, Rulers and Trimmers",Office Supplies,0.04,17.24,0.56,170.3312,OF_149,0.862,2,4,CR-12625,Corey Roper,Corporate,corey_roper@example.com,"Lakewood, New Jersey",East,4
10/6/2012,11,408,26.026,12 Colored Short Pencils,Pens & Art Supplies,Office Supplies,0.09,2.6,0.58,14.014,OF_150,0.13,2,5,CR-12625,Corey Roper,Corporate,corey_roper@example.com,"Lakewood, New Jersey",East,4
10/6/2012,8,409,111.3768,Pizazz® Global Quick File,Storage & Organization,Office Supplies,0.07,14.97,0.57,59.88,OF_151,0.7485,2,4,SH-20395,Shahid Hopkins,Corporate,shahid_hopkins@example.com,"Arlington, Virginia",South,1
2/6/2010,4,410,224.4064,Imation 5.2GB DVD-RAM,Computer Peripherals,Technology,0.08,60.98,0.5,102.4464,TE_62,9.147,2,2,BP-11185,Ben Peterman,Corporate,ben_peterman@example.com,"Arvada, Colorado",West,2
2/6/2010,25,411,743.5,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,Office Supplies,0,29.74,0.7,520.45,OF_137,1.487,2,3,BP-11185,Ben Peterman,Corporate,ben_peterman@example.com,"Arvada, Colorado",West,2
2/6/2010,4,412,44.9328,Portable Personal File Box,Storage & Organization,Office Supplies,0.08,12.21,0.58,24.42,OF_152,0.6105,2,5,BP-11185,Ben Peterman,Corporate,ben_peterman@example.com,"Arvada, Colorado",West,2
10/17/2011,13,413,359.879,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Paper,Office Supplies,0.05,29.14,0.38,125.0106,OF_153,1.457,1,3,BP-11185,Ben Peterman,Corporate,ben_peterman@example.com,"Arvada, Colorado",West,2
8/20/2009,31,414,342.24,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,Office Supplies,0.04,11.5,0.4,128.34,OF_154,0.575,1,5,TS-21205,Thomas Seio,Home Office,thomas_seio@example.com,"Hackensack, New Jersey",East,4
8/20/2009,3,415,46.158,Hanging Personal Folder File,Storage & Organization,Office Supplies,0.02,15.7,0.6,27.318,OF_64,0.785,1,4,AG-10525,Andy Gerbode,Home Office,andy_gerbode@example.com,"Saint Petersburg, Florida",South,1
8/20/2009,47,416,3869.447625,Tennsco Double-Tier Lockers,Storage & Organization,Office Supplies,0.05,225.02,0.72,7085.8798,OF_155,11.251,1,5,AG-10525,Andy Gerbode,Home Office,andy_gerbode@example.com,"Saint Petersburg, Florida",South,1
6/14/2010,14,417,129.78,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,Office Supplies,0,9.27,0.38,49.3164,OF_156,0.4635,2,4,SP-20860,Sung Pak,Corporate,sung_pak@example.com,"Philadelphia, Pennsylvania",East,4
6/14/2010,5,418,33.516,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",Office Supplies,0.02,6.84,0.58,19.152,OF_157,0.342,2,5,NM-18445,Nathan Mautz,Corporate,nathan_mautz@example.com,"New York City, New York",East,4
6/14/2010,48,419,217.5264,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,Technology,0.09,4.98,0.64,131.472,TE_63,0.747,3,2,NM-18445,Nathan Mautz,Corporate,nathan_mautz@example.com,"New York City, New York",East,4
6/14/2010,13,420,411.5904,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,Technology,0.04,32.98,0.75,304.4054,TE_64,4.947,1,3,NM-18445,Nathan Mautz,Corporate,nathan_mautz@example.com,"New York City, New York",East,4
2/27/2010,31,421,3869.447625,Epson Stylus 1520 Color Inkjet Printer,Office Machines,Technology,0.06,500.97,0.37,4814.3217,TE_65,75.1455,2,1,NM-18445,Nathan Mautz,Home Office,nathan_mautz@example.com,"New York City, New York",East,4
8/15/2009,13,422,33.2514,Avery 494,Labels,Office Supplies,0.02,2.61,0.39,12.5541,OF_158,0.1305,1,5,NM-18445,Nathan Mautz,Corporate,nathan_mautz@example.com,"New York City, New York",East,4
8/15/2009,26,423,171.054,Self-Adhesive Address Labels for Typewriters by Universal,Labels,Office Supplies,0.1,7.31,0.38,53.2168,OF_21,0.3655,1,5,FA-14230,Frank Atkinson,Corporate,frank_atkinson@example.com,"Long Beach, California",West,2
8/15/2009,50,424,944.55,Accessory37,Telephones and Communication,Technology,0.1,20.99,0.81,745.145,TE_08,3.1485,2,5,GK-14620,Grace Kelly,Corporate,grace_kelly@example.com,"Hesperia, California",West,2
5/14/2011,6,425,31.3992,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,Office Supplies,0.02,5.34,0.38,11.5344,OF_159,0.267,1,3,GK-14620,Grace Kelly,Home Office,grace_kelly@example.com,"Hesperia, California",West,2
10/7/2010,49,426,192.9718,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,Office Supplies,0.03,4.06,0.6,113.3958,OF_160,0.203,2,5,DJ-13510,Don Jones,Home Office,don_jones@example.com,"Murfreesboro, Tennessee",South,1
10/7/2010,18,427,1745.8254,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Office Machines,Technology,0.03,99.99,0.52,881.9118,TE_66,14.9985,2,2,PO-18850,Patrick O'Brill,Home Office,patrick_o'brill@example.com,"Philadelphia, Pennsylvania",East,4
10/7/2010,27,428,309.5334,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,Office Supplies,0.01,11.58,0.35,106.3044,OF_106,0.579,2,4,PO-18850,Patrick O'Brill,Home Office,patrick_o'brill@example.com,"Philadelphia, Pennsylvania",East,4
10/23/2009,5,429,15.792,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,Office Supplies,0.06,3.36,0.4,5.712,OF_161,0.168,2,3,PO-18850,Patrick O'Brill,Corporate,patrick_o'brill@example.com,"Philadelphia, Pennsylvania",East,4
10/23/2009,19,430,3869.447625,Canon PC1060 Personal Laser Copier,Copiers and Fax,Technology,0.07,699.99,0.41,4521.9354,TE_67,104.9985,3,1,PO-18850,Patrick O'Brill,Corporate,patrick_o'brill@example.com,"Philadelphia, Pennsylvania",East,4
6/9/2010,31,431,146.01,Sterling Rubber Bands by Alliance,Rubber Bands,Office Supplies,0,4.71,0.85,124.1085,OF_162,0.2355,1,4,PO-18850,Patrick O'Brill,Home Office,patrick_o'brill@example.com,"Philadelphia, Pennsylvania",East,4
1/10/2011,39,432,211.8168,Newell 312,Pens & Art Supplies,Office Supplies,0.07,5.84,0.55,109.3248,OF_163,0.292,1,3,JL-15850,John Lucas,Corporate,john_lucas@example.com,"Philadelphia, Pennsylvania",East,4
1/10/2011,28,433,3869.447625,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,Furniture,0.07,218.75,0.77,4287.5,FU_36,21.875,4,3,JL-15850,John Lucas,Corporate,john_lucas@example.com,"Philadelphia, Pennsylvania",East,4
1/30/2009,23,434,338.1368,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Computer Peripherals,Technology,0.08,15.98,0.64,205.8224,TE_68,2.397,1,4,JL-15850,John Lucas,Corporate,john_lucas@example.com,"Philadelphia, Pennsylvania",East,4
3/28/2011,45,435,956.745,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,Office Supplies,0.05,22.38,0.38,332.343,OF_164,1.119,2,5,DB-13615,Doug Bickford,Home Office,doug_bickford@example.com,"Los Angeles, California",West,2
3/28/2011,47,436,553.8715,GBC Binding covers,Binders and Binder Accessories,Office Supplies,0.09,12.95,0.4,188.6815,OF_96,0.6475,2,3,DB-13615,Doug Bickford,Home Office,doug_bickford@example.com,"Los Angeles, California",West,2
11/22/2010,6,437,926.5806,R280,Telephones and Communication,Technology,0.01,155.99,0.55,505.4076,TE_69,23.3985,3,3,DB-13615,Doug Bickford,Corporate,doug_bickford@example.com,"Los Angeles, California",West,2
5/30/2011,33,438,1163.9166,Accessory9,Telephones and Communication,Technology,0.02,35.99,0.39,439.4379,TE_70,5.3985,2,2,AC-10420,Alyssa Crouse,Consumer,alyssa_crouse@example.com,"San Francisco, California",West,2
5/13/2012,24,439,2255.7744,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,Technology,0.06,99.99,0.5,1055.8944,TE_43,14.9985,3,2,AC-10420,Alyssa Crouse,Corporate,alyssa_crouse@example.com,"San Francisco, California",West,2
6/8/2010,24,440,1126.8864,Tennsco Industrial Shelving,Storage & Organization,Office Supplies,0.04,48.91,0.83,927.3336,OF_165,2.4455,1,5,KL-16645,Ken Lonsdale,Small Business,ken_lonsdale@example.com,"Layton, Utah",West,2
